Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
335/13:07:59;59.7;11655.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.68;0.004;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:00;59.7;11656.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.68;0.004;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:01;59.7;11656.8;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.68;0.004;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:02;59.7;11657.8;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.68;0.004;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:03;59.7;11659.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:04;59.7;11659.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.87;0.014;38.3;38.1
335/13:08:05;59.7;11659.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:06;59.7;11660.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:07;59.7;11661.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:08;59.7;11661.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:09;59.7;11661.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:10;59.7;11661.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.003;38.9;30.5;IN USE;6600;0.52;0.001;28.5;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:11;59.7;11662.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.003;38.9;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:12;59.7;11663.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.003;38.9;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:13;59.7;11664.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.86;0.006;38.3;38.1
335/13:08:14;59.7;11663.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:16;59.7;11664.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:17;59.8;11664.7;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:18;59.8;11664.6;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:19;59.8;11665.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:20;59.8;11666.6;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:21;59.8;11668.3;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.9;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.87;0.011;38.3;38.1
335/13:08:22;59.8;11668.4;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:23;59.8;11670.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:24;59.8;11671.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:25;59.8;11672.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:26;59.8;11673.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:27;59.8;11675.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:28;59.8;11676.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:29;59.8;11678.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:30;59.8;11679.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:31;59.8;11683.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:32;59.9;11685.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6600;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:33;59.9;11686.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6600;0.87;0.011;38.4;38.1
335/13:08:34;59.9;11690.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.011;38.4;38.2
335/13:08:35;59.9;11691.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:36;59.9;11694.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:37;59.9;11697.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:38;59.9;11700.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:39;59.9;11702.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:40;59.9;11702.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:41;60.0;11705.5;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:43;60.0;11711.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:44;60.0;11714.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.89;0.005;38.4;38.2
335/13:08:45;60.0;11716.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6601;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.4;38.2
335/13:08:46;60.0;11719.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:47;60.0;11720.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:48;60.1;11725.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:49;60.1;11727.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:50;60.1;11729.1;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:51;60.1;11731.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:52;60.1;11732.4;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.68;0.006;38.8;30.5;IN USE;6600;0.52;0.002;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:53;60.1;11733.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:54;60.1;11734.2;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.90;0.007;38.3;38.1
335/13:08:55;60.1;11734.3;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:08:56;60.1;11735.7;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:08:57;60.1;11735.2;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:08:58;60.1;11735.5;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:08:59;60.1;11734.5;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:00;60.1;11734.7;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:01;60.1;11734.1;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:02;60.1;11733.5;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:03;60.1;11733.3;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:04;60.1;11732.3;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.87;0.007;38.3;38.1
335/13:09:05;60.1;11731.1;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.3;38.1
335/13:09:06;60.1;11730.9;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.3;38.1
335/13:09:07;60.1;11729.8;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.3;38.1
335/13:09:08;60.1;11730.1;19523.4;FALSE;ENABLED;IN USE;6600;0.42;0.012;35.2;29.3;IN USE;6601;0.67;0.005;38.8;30.5;IN USE;6600;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.3;38.1
335/13:09:09;60.1;11729.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.4;38.1
335/13:09:10;60.1;11729.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.4;38.1
335/13:09:11;60.1;11728.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.67;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.4;38.1
335/13:09:12;60.1;11728.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.4;38.1
335/13:09:14;60.1;11728.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.010;38.4;38.1
335/13:09:15;60.1;11728.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:16;60.1;11728.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:17;60.1;11730.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:18;60.1;11730.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:19;60.1;11731.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:20;60.1;11732.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.1
335/13:09:21;60.1;11735.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.2
335/13:09:22;60.1;11736.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.64;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.2
335/13:09:23;60.1;11737.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.007;38.4;38.2
335/13:09:24;60.1;11740.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.84;0.005;38.4;38.2
335/13:09:25;60.1;11741.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:26;60.2;11744.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:27;60.2;11745.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:28;60.2;11747.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:29;60.2;11749.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:31;60.2;11751.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:32;60.2;11753.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6600;0.65;0.005;38.8;30.5;IN USE;6601;0.52;0.001;28.4;27.0;IN USE;6601;0.85;0.005;38.4;38.2
335/13:09:33;60.2;11755.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.005;38.3;38.1
335/13:09:34;60.2;11757.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.005;38.3;38.1
335/13:09:35;60.2;11758.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:36;60.2;11761.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:37;60.3;11762.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:38;60.3;11763.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:39;60.3;11766.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:40;60.3;11767.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:41;60.3;11769.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:42;60.3;11771.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;35.2;29.3;IN USE;6601;0.66;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.1
335/13:09:43;60.3;11773.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.2
335/13:09:45;60.3;11774.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.2
335/13:09:46;60.3;11776.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.2
335/13:09:47;60.3;11779.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.2
335/13:09:48;60.3;11780.2;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.2;29.3;IN USE;6601;0.67;0.004;38.8;30.5;IN USE;6601;0.52;0.001;28.4;26.9;IN USE;6600;0.85;0.006;38.3;38.2
