Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
338/18:52:13;66.9;13062.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6601;0.66;0.005;36.0;28.6;IN USE;6600;0.52;0.000;27.0;25.7;IN USE;6601;0.89;0.010;37.3;37.4
338/18:52:19;67.0;13072.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6600;0.66;0.005;36.0;28.6;IN USE;6601;0.52;0.000;27.0;25.7;IN USE;6601;0.90;0.024;37.3;37.4
338/18:52:26;67.0;13083.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6600;0.68;0.004;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.010;37.3;37.4
338/18:52:34;67.1;13098.4;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.012;37.3;37.4
338/18:52:41;67.2;13112.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.012;37.3;37.4
338/18:52:48;67.2;13126.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.9;27.9;IN USE;6601;0.68;0.009;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6600;0.89;0.009;37.3;37.3
338/18:52:54;67.3;13137.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.67;0.006;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.89;0.015;37.3;37.3
338/18:53:01;67.4;13149.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.67;0.006;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.015;37.3;37.4
338/18:53:07;67.4;13161.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.012;33.9;27.9;IN USE;6601;0.68;0.004;36.0;28.6;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.88;0.018;37.3;37.4
338/18:53:15;67.5;13174.4;19522.6;FALSE;ENABLED;IN USE;6600;0.44;0.013;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.009;37.3;37.4
338/18:53:21;67.5;13183.4;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;33.9;28.0;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.009;37.4;37.4
338/18:53:28;67.6;13194.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.009;37.4;37.4
338/18:53:35;67.6;13204.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.012;33.9;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.008;37.3;37.4
338/18:53:43;67.7;13218.5;19521.9;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6600;0.68;0.005;36.0;28.6;IN USE;6601;0.52;0.002;27.1;25.7;IN USE;6600;0.88;0.008;37.3;37.4
338/18:53:50;67.8;13235.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6600;0.68;0.005;36.0;28.6;IN USE;6601;0.52;0.002;27.1;25.7;IN USE;6600;0.87;0.009;37.3;37.4
338/18:53:58;67.9;13260.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.9;27.9;IN USE;6601;0.68;0.005;36.0;28.6;IN USE;6601;0.52;0.003;27.0;25.7;IN USE;6600;0.87;0.009;37.3;37.4
338/18:54:05;68.1;13288.5;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.69;0.004;36.0;28.6;IN USE;6601;0.52;0.003;27.0;25.7;IN USE;6600;0.86;0.011;37.3;37.4
338/18:54:13;68.3;13327.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.70;0.005;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.86;0.011;37.3;37.4
338/18:54:19;68.4;13359.9;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;33.9;28.0;IN USE;6601;0.70;0.005;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.008;37.3;37.4
338/18:54:26;68.6;13401.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.012;33.9;28.0;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.011;37.3;37.4
338/18:54:32;68.8;13438.2;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.011;37.3;37.4
338/18:54:40;69.1;13485.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.9;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.011;37.3;37.4
338/18:54:46;69.2;13516.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.9;27.9;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:54:54;69.4;13549.3;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;33.9;27.9;IN USE;6601;0.69;0.005;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:55:01;69.5;13568.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;33.9;27.9;IN USE;6601;0.69;0.005;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:55:08;69.6;13585.4;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.012;33.9;28.0;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.87;0.009;37.3;37.4
338/18:55:15;69.6;13595.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;28.0;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.87;0.007;37.3;37.4
338/18:55:22;69.7;13602.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.2;37.4
338/18:55:29;69.7;13604.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.87;0.009;37.2;37.4
338/18:55:35;69.7;13609.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6600;0.52;0.000;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:55:42;69.7;13612.6;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6601;0.52;0.000;27.0;25.7;IN USE;6601;0.87;0.007;37.2;37.3
338/18:55:49;69.7;13615.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.87;0.011;37.2;37.3
338/18:55:55;69.7;13616.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.9;27.9;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.005;37.3;37.4
338/18:56:02;69.7;13616.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.005;37.3;37.4
338/18:56:08;69.7;13616.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.004;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.87;0.008;37.3;37.4
338/18:56:15;69.7;13616.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.013;37.3;37.4
338/18:56:21;69.8;13618.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.87;0.013;37.4;37.4
338/18:56:28;69.8;13621.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.88;0.006;37.4;37.4
338/18:56:34;69.8;13620.8;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.006;37.3;37.4
338/18:56:41;69.8;13618.7;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.9;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.006;37.3;37.4
338/18:56:47;69.8;13617.8;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6600;0.52;0.002;27.0;25.7;IN USE;6601;0.88;0.008;37.3;37.4
338/18:56:54;69.7;13616.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.9;27.9;IN USE;6601;0.70;0.004;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.010;37.3;37.4
338/18:57:01;69.8;13618.2;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.9;27.9;IN USE;6601;0.70;0.004;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.010;37.3;37.4
338/18:57:08;69.8;13617.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;28.0;IN USE;6600;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.88;0.006;37.3;37.4
338/18:57:15;69.8;13617.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;28.0;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.008;37.3;37.4
338/18:57:22;69.8;13619.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6600;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.008;37.3;37.4
338/18:57:28;69.8;13619.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.69;0.006;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.89;0.010;37.3;37.4
338/18:57:35;69.8;13619.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.6;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6600;0.89;0.008;37.3;37.4
338/18:57:41;69.8;13618.4;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.006;36.0;28.6;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.008;37.3;37.4
338/18:57:48;69.8;13617.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.9;27.9;IN USE;6601;0.68;0.004;36.0;28.6;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.008;37.3;37.4
338/18:57:54;69.8;13618.2;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.009;37.3;37.4
338/18:58:01;69.8;13618.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.009;37.3;37.4
338/18:58:07;69.8;13621.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.68;0.004;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.016;37.3;37.4
338/18:58:14;69.8;13622.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.90;0.011;37.3;37.4
338/18:58:20;69.8;13623.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.90;0.011;37.3;37.4
338/18:58:27;69.8;13620.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6600;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.89;0.006;37.3;37.4
338/18:58:33;69.8;13618.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6600;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.89;0.006;37.3;37.4
338/18:58:41;69.8;13620.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.88;0.007;37.3;37.4
338/18:58:47;69.8;13620.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.008;37.3;37.4
338/18:58:54;69.8;13618.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.88;0.006;37.3;37.4
338/18:59:01;69.8;13619.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6600;0.88;0.006;37.3;37.4
338/18:59:07;69.8;13619.2;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:59:14;69.8;13618.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.006;37.2;37.4
338/18:59:21;69.7;13615.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.012;33.8;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.006;37.2;37.4
338/18:59:28;69.7;13613.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.008;36.0;28.5;IN USE;6601;0.52;0.003;27.0;25.7;IN USE;6601;0.87;0.008;37.3;37.4
338/18:59:35;69.7;13610.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.006;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:59:42;69.7;13608.7;19521.9;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6600;0.68;0.006;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.87;0.007;37.3;37.4
338/18:59:48;69.7;13609.1;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6600;0.68;0.004;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.88;0.010;37.3;37.4
338/18:59:55;69.7;13607.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6600;0.86;0.014;37.2;37.4
338/19:00:02;69.7;13604.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.86;0.014;37.2;37.4
338/19:00:08;69.7;13603.6;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.7;IN USE;6601;0.86;0.011;37.2;37.4
338/19:00:15;69.7;13603.1;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.85;0.010;37.3;37.4
338/19:00:21;69.7;13605.0;19521.9;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6600;0.52;0.001;27.0;25.7;IN USE;6601;0.85;0.010;37.3;37.4
338/19:00:28;69.7;13605.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.015;37.3;37.4
338/19:00:35;69.7;13604.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.011;37.3;37.4
338/19:00:41;69.7;13602.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6600;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.7;IN USE;6601;0.85;0.011;37.2;37.4
338/19:00:48;69.7;13603.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6600;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.010;37.2;37.4
338/19:00:54;69.7;13606.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6600;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.003;27.0;25.7;IN USE;6601;0.84;0.006;37.2;37.4
338/19:01:01;69.7;13605.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.003;27.0;25.6;IN USE;6600;0.84;0.006;37.2;37.4
338/19:01:08;69.7;13603.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.70;0.006;36.0;28.5;IN USE;6601;0.52;0.001;27.0;25.6;IN USE;6600;0.84;0.006;37.2;37.4
338/19:01:15;69.7;13604.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.7;IN USE;6601;0.84;0.005;37.2;37.4
338/19:01:21;69.7;13602.5;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.7;IN USE;6601;0.84;0.005;37.2;37.4
338/19:01:28;69.7;13600.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.011;37.2;37.4
338/19:01:34;69.6;13596.6;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6600;0.52;0.002;26.9;25.7;IN USE;6601;0.85;0.007;37.2;37.4
338/19:01:41;69.6;13593.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6600;0.52;0.002;26.9;25.7;IN USE;6601;0.85;0.007;37.2;37.4
338/19:01:47;69.6;13592.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.68;0.007;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.6;IN USE;6601;0.85;0.007;37.2;37.4
338/19:01:54;69.6;13590.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.6;IN USE;6601;0.84;0.010;37.2;37.4
338/19:02:01;69.6;13590.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6600;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.6;IN USE;6601;0.84;0.010;37.2;37.4
338/19:02:08;69.6;13591.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6600;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.6;IN USE;6601;0.85;0.008;37.2;37.4
338/19:02:15;69.6;13593.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.011;37.2;37.4
338/19:02:22;69.6;13595.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.68;0.005;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.7;IN USE;6600;0.85;0.011;37.2;37.4
338/19:02:29;69.6;13595.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.006;36.0;28.5;IN USE;6601;0.52;0.003;26.9;25.7;IN USE;6600;0.85;0.008;37.2;37.4
338/19:02:36;69.6;13593.6;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.84;0.008;37.2;37.4
338/19:02:43;69.6;13592.1;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.84;0.008;37.2;37.4
338/19:02:51;69.6;13593.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.69;0.005;36.0;28.5;IN USE;6600;0.52;0.002;27.0;25.7;IN USE;6601;0.84;0.007;37.2;37.4
338/19:02:56;69.6;13595.1;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.004;36.0;28.5;IN USE;6600;0.52;0.002;27.0;25.7;IN USE;6601;0.85;0.010;37.2;37.4
338/19:02:58;69.6;13595.5;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.004;36.1;28.5;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.85;0.010;37.2;37.3
338/19:14:24;70.0;13660.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.67;0.008;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6600;0.85;0.010;37.2;37.2
338/19:14:31;70.0;13660.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.67;0.008;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6600;0.86;0.010;37.2;37.2
338/19:14:39;70.0;13660.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.012;33.8;27.9;IN USE;6601;0.67;0.005;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.86;0.008;37.1;37.2
338/19:14:46;70.0;13656.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;33.8;27.9;IN USE;6601;0.68;0.004;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.86;0.005;37.1;37.2
338/19:14:54;69.9;13645.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;27.9;IN USE;6601;0.67;0.005;36.1;28.4;IN USE;6600;0.52;0.002;26.9;25.6;IN USE;6601;0.86;0.007;37.1;37.2
338/19:15:00;69.8;13635.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;33.8;27.9;IN USE;6601;0.67;0.005;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.86;0.007;37.1;37.2
338/19:15:08;69.8;13624.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6601;0.67;0.003;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.84;0.007;37.1;37.2
338/19:15:16;69.7;13616.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.012;33.8;27.9;IN USE;6600;0.67;0.004;36.1;28.4;IN USE;6601;0.52;0.002;26.9;25.6;IN USE;6601;0.85;0.004;37.1;37.2
